Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-09-19 09:30:00-04:00,192.89999389648438,194.75999450683594,192.86000061035156,194.61000061035156,751505,0.0,0.0,0.0
2022-09-19 10:30:00-04:00,194.4600067138672,195.36000061035156,194.35499572753906,194.3874053955078,370265,0.0,0.0,0.0
2022-09-19 11:30:00-04:00,194.3350067138672,194.4199981689453,193.75,194.08349609375,325503,0.0,0.0,0.0
2022-09-19 12:30:00-04:00,194.04739379882812,194.9324951171875,194.0113067626953,194.81900024414062,321313,0.0,0.0,0.0
2022-09-19 13:30:00-04:00,194.8300018310547,194.8300018310547,194.17999267578125,194.41000366210938,322364,0.0,0.0,0.0
2022-09-19 14:30:00-04:00,194.4149932861328,195.9499969482422,194.39120483398438,195.7899932861328,523396,0.0,0.0,0.0
2022-09-19 15:30:00-04:00,195.80999755859375,196.0800018310547,195.527099609375,196.0500030517578,316575,0.0,0.0,0.0
2022-09-20 09:30:00-04:00,194.42999267578125,194.50999450683594,193.31500244140625,193.72000122070312,544702,0.0,0.0,0.0
2022-09-20 10:30:00-04:00,193.72000122070312,194.3300018310547,193.07000732421875,194.0399932861328,636695,0.0,0.0,0.0
2022-09-20 11:30:00-04:00,194.05999755859375,194.75,193.85000610351562,194.0,353140,0.0,0.0,0.0
2022-09-20 12:30:00-04:00,193.99000549316406,194.02999877929688,192.97999572753906,193.0198974609375,350292,0.0,0.0,0.0
2022-09-20 13:30:00-04:00,192.9499969482422,193.17999267578125,192.2899932861328,193.0050048828125,441167,0.0,0.0,0.0
2022-09-20 14:30:00-04:00,192.99000549316406,193.9199981689453,192.45010375976562,193.77000427246094,353872,0.0,0.0,0.0
2022-09-20 15:30:00-04:00,193.74000549316406,194.36000061035156,193.4320068359375,193.74000549316406,505701,0.0,0.0,0.0
2022-09-21 09:30:00-04:00,194.63999938964844,195.35000610351562,194.360107421875,195.32000732421875,400849,0.0,0.0,0.0
2022-09-21 10:30:00-04:00,195.30999755859375,195.33399963378906,194.41000366210938,194.6649932861328,274284,0.0,0.0,0.0
2022-09-21 11:30:00-04:00,194.6699981689453,194.96319580078125,194.6300048828125,194.94000244140625,215846,0.0,0.0,0.0
2022-09-21 12:30:00-04:00,194.9499969482422,195.1199951171875,194.4600067138672,194.6300048828125,237366,0.0,0.0,0.0
2022-09-21 13:30:00-04:00,194.65499877929688,195.23500061035156,191.80999755859375,192.5850067138672,584677,0.0,0.0,0.0
2022-09-21 14:30:00-04:00,192.5054931640625,196.35670471191406,192.07000732421875,192.52000427246094,629047,0.0,0.0,0.0
2022-09-21 15:30:00-04:00,192.4600067138672,192.64999389648438,190.39999389648438,190.39999389648438,633699,0.0,0.0,0.0
2022-09-22 09:30:00-04:00,190.11000061035156,190.50979614257812,188.5,189.0800018310547,1196971,0.0,0.0,0.0
2022-09-22 10:30:00-04:00,189.14590454101562,189.4268035888672,187.97000122070312,188.36500549316406,1006175,0.0,0.0,0.0
2022-09-22 11:30:00-04:00,188.35000610351562,189.14999389648438,188.25,188.6699981689453,763629,0.0,0.0,0.0
2022-09-22 12:30:00-04:00,188.6199951171875,189.08999633789062,188.11000061035156,188.61000061035156,751413,0.0,0.0,0.0
