Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-19 09:30:00-04:00,518.5900268554688,518.5900268554688,512.969970703125,516.0349731445312,245699,0.0,0.0
2022-09-19 10:30:00-04:00,516.1799926757812,519.3200073242188,515.9000244140625,517.6400146484375,152396,0.0,0.0
2022-09-19 11:30:00-04:00,517.5800170898438,519.6400146484375,516.7000122070312,518.9650268554688,214806,0.0,0.0
2022-09-19 12:30:00-04:00,518.969970703125,520.6400146484375,518.469970703125,518.9000244140625,133235,0.0,0.0
2022-09-19 13:30:00-04:00,519.0,520.0499877929688,518.3499755859375,519.5700073242188,130470,0.0,0.0
2022-09-19 14:30:00-04:00,519.469970703125,523.5700073242188,518.8699951171875,523.219970703125,366792,0.0,0.0
2022-09-19 15:30:00-04:00,523.2999877929688,524.0,522.6400146484375,523.6199951171875,354383,0.0,0.0
2022-09-20 09:30:00-04:00,524.239990234375,524.343994140625,514.8099975585938,518.219970703125,389393,0.0,0.0
2022-09-20 10:30:00-04:00,518.530029296875,521.8800048828125,518.010009765625,520.9920043945312,297063,0.0,0.0
2022-09-20 11:30:00-04:00,520.9000244140625,523.3900146484375,520.510009765625,522.3300170898438,146704,0.0,0.0
2022-09-20 12:30:00-04:00,522.2999877929688,522.8400268554688,519.760009765625,520.0449829101562,190817,0.0,0.0
2022-09-20 13:30:00-04:00,519.905029296875,521.02001953125,518.4199829101562,520.4500122070312,200573,0.0,0.0
2022-09-20 14:30:00-04:00,520.2849731445312,523.3099975585938,518.3499755859375,523.1099853515625,255994,0.0,0.0
2022-09-20 15:30:00-04:00,523.0999755859375,524.635009765625,521.9199829101562,522.9299926757812,523257,0.0,0.0
2022-09-21 09:30:00-04:00,525.030029296875,528.010009765625,524.2899780273438,525.3800048828125,332108,0.0,0.0
2022-09-21 10:30:00-04:00,525.5449829101562,525.6599731445312,523.1199951171875,523.6400146484375,247253,0.0,0.0
2022-09-21 11:30:00-04:00,523.6900024414062,524.3200073242188,520.0399780273438,521.2899780273438,212055,0.0,0.0
2022-09-21 12:30:00-04:00,521.22998046875,521.3099975585938,517.02001953125,517.510009765625,216325,0.0,0.0
2022-09-21 13:30:00-04:00,517.6699829101562,519.9600219726562,514.5900268554688,517.1500244140625,273585,0.0,0.0
2022-09-21 14:30:00-04:00,516.72998046875,524.6699829101562,515.6099853515625,517.2100219726562,298953,0.0,0.0
2022-09-21 15:30:00-04:00,517.0150146484375,517.9000244140625,512.02001953125,512.02001953125,438248,0.0,0.0
2022-09-22 09:30:00-04:00,511.0299987792969,514.3099975585938,506.110107421875,513.4000244140625,506288,0.0,0.0
2022-09-22 10:30:00-04:00,513.0999755859375,515.0,511.92999267578125,513.9099731445312,241374,0.0,0.0
2022-09-22 11:30:00-04:00,513.739990234375,518.239990234375,512.9849853515625,517.2791748046875,203440,0.0,0.0
2022-09-22 12:30:00-04:00,517.1500244140625,517.5900268554688,515.7999877929688,517.219970703125,148246,0.0,0.0
2022-09-22 13:30:00-04:00,517.260009765625,518.5,516.3099975585938,517.8847045898438,186599,0.0,0.0
2022-09-22 14:30:00-04:00,517.8300170898438,520.969970703125,517.6300048828125,519.47998046875,273106,0.0,0.0
2022-09-22 15:30:00-04:00,519.6699829101562,520.7550048828125,517.219970703125,517.219970703125,410437,0.0,0.0
2022-09-23 09:30:00-04:00,513.5599975585938,513.5599975585938,507.0,512.1400146484375,572931,0.0,0.0
2022-09-23 10:30:00-04:00,512.1500244140625,513.4500122070312,510.54998779296875,510.92999267578125,349058,0.0,0.0
2022-09-23 11:30:00-04:00,510.739990234375,511.42999267578125,506.9800109863281,506.9800109863281,210439,0.0,0.0
2022-09-23 12:30:00-04:00,506.8699951171875,511.0,506.8699951171875,510.010009765625,216332,0.0,0.0
2022-09-23 13:30:00-04:00,510.0,511.1700134277344,507.07000732421875,507.375,158286,0.0,0.0
2022-09-23 14:30:00-04:00,507.489990234375,511.989990234375,506.3800048828125,511.79998779296875,253398,0.0,0.0
2022-09-23 15:30:00-04:00,511.95001220703125,514.6599731445312,511.3800048828125,513.969970703125,381084,0.0,0.0
2022-09-26 09:30:00-04:00,507.3900146484375,508.8599853515625,499.0,508.1650085449219,749098,0.0,0.0
2022-09-26 10:30:00-04:00,508.1600036621094,510.2099914550781,505.4100036621094,507.6400146484375,406431,0.0,0.0
2022-09-26 11:30:00-04:00,507.70001220703125,510.7699890136719,506.94000244140625,508.3900146484375,217596,0.0,0.0
2022-09-26 12:30:00-04:00,508.19000244140625,510.760009765625,507.25,508.1600036621094,158764,0.0,0.0
2022-09-26 13:30:00-04:00,508.1099853515625,510.0899963378906,507.1600036621094,508.05999755859375,239563,0.0,0.0
2022-09-26 14:30:00-04:00,507.9200134277344,511.6199951171875,507.7200012207031,509.7846984863281,196655,0.0,0.0
2022-09-26 15:30:00-04:00,509.510009765625,512.5700073242188,508.3599853515625,508.5199890136719,369670,0.0,0.0
2022-09-27 09:30:00-04:00,510.3699951171875,515.280029296875,507.8399963378906,512.0800170898438,435816,0.0,0.0
2022-09-27 10:30:00-04:00,512.0800170898438,516.7949829101562,510.8699951171875,511.80499267578125,371266,0.0,0.0
2022-09-27 11:30:00-04:00,511.82000732421875,512.8195190429688,507.0199890136719,507.3500061035156,245187,0.0,0.0
2022-09-27 12:30:00-04:00,507.3299865722656,507.93218994140625,505.625,506.6549987792969,203907,0.0,0.0
2022-09-27 13:30:00-04:00,506.5299987792969,508.30450439453125,503.5799865722656,508.2950134277344,267901,0.0,0.0
2022-09-27 14:30:00-04:00,508.30999755859375,512.1749877929688,508.07000732421875,508.4649963378906,307107,0.0,0.0
2022-09-27 15:30:00-04:00,508.6000061035156,510.2300109863281,507.3500061035156,508.7099914550781,362516,0.0,0.0
2022-09-28 09:30:00-04:00,506.4800109863281,507.92999267578125,500.79998779296875,504.0799865722656,733603,0.0,0.0
2022-09-28 10:30:00-04:00,504.0,509.6600036621094,503.80999755859375,508.739990234375,345685,0.0,0.0
2022-09-28 11:30:00-04:00,508.7799987792969,512.0800170898438,506.3999938964844,511.8299865722656,313288,0.0,0.0
2022-09-28 12:30:00-04:00,511.8550109863281,515.4099731445312,511.8299865722656,513.989990234375,252932,0.0,0.0
2022-09-28 13:30:00-04:00,513.989990234375,514.97998046875,512.4099731445312,512.8499755859375,247042,0.0,0.0
2022-09-28 14:30:00-04:00,512.8400268554688,515.5700073242188,512.2150268554688,514.841796875,226882,0.0,0.0
2022-09-28 15:30:00-04:00,515.030029296875,516.27001953125,513.3699951171875,513.760009765625,375278,0.0,0.0
2022-09-29 09:30:00-04:00,514.77001953125,514.77001953125,506.0899963378906,507.4200134277344,430482,0.0,0.0
2022-09-29 10:30:00-04:00,507.3599853515625,509.80999755859375,506.6199951171875,508.5,287074,0.0,0.0
