Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-19 09:30:00-04:00,243.62588500976562,244.49024963378906,241.93600463867188,243.41311645507812,208699,0.0,0.0
2022-09-19 10:30:00-04:00,243.51063537597656,245.1501007080078,243.3155975341797,243.66578674316406,283494,0.0,0.0
2022-09-19 11:30:00-04:00,243.63475036621094,245.00442504882812,242.96099853515625,244.47694396972656,166707,0.0,0.0
2022-09-19 12:30:00-04:00,244.47251892089844,245.5053253173828,244.38998413085938,245.2748260498047,175216,0.0,0.0
2022-09-19 13:30:00-04:00,245.23936462402344,245.5585174560547,244.68971252441406,245.01773071289062,160358,0.0,0.0
2022-09-19 14:30:00-04:00,245.01773071289062,247.0124053955078,245.01773071289062,246.7375946044922,260183,0.0,0.0
2022-09-19 15:30:00-04:00,246.77305603027344,247.5088653564453,246.48936462402344,247.33155822753906,347468,0.0,0.0
2022-09-20 09:30:00-04:00,244.20213317871094,244.38829040527344,240.8953857421875,242.32269287109375,233491,0.0,0.0
2022-09-20 10:30:00-04:00,242.33155822753906,243.0053253173828,241.8173828125,242.641845703125,184325,0.0,0.0
2022-09-20 11:30:00-04:00,242.58865356445312,243.98936462402344,242.37588500976562,243.324462890625,142766,0.0,0.0
2022-09-20 12:30:00-04:00,243.3333282470703,243.3333282470703,242.0833282470703,242.0833282470703,233219,0.0,0.0
2022-09-20 13:30:00-04:00,241.98580932617188,242.4202117919922,240.96630859375,242.04344177246094,225051,0.0,0.0
2022-09-20 14:30:00-04:00,242.02127075195312,244.0957489013672,241.7375946044922,243.8076171875,382038,0.0,0.0
2022-09-20 15:30:00-04:00,243.80319213867188,244.81826782226562,243.11170959472656,243.34219360351562,371252,0.0,0.0
2022-09-21 09:30:00-04:00,245.5585174560547,248.00088500976562,245.23936462402344,247.6507110595703,428376,0.0,0.0
2022-09-21 10:30:00-04:00,247.59751892089844,247.59751892089844,244.61878967285156,244.8492889404297,196336,0.0,0.0
2022-09-21 11:30:00-04:00,244.9335174560547,245.03546142578125,244.2375946044922,244.53013610839844,76719,0.0,0.0
2022-09-21 12:30:00-04:00,244.574462890625,244.69857788085938,243.35105895996094,243.70567321777344,83160,0.0,0.0
2022-09-21 13:30:00-04:00,243.69680786132812,244.5035400390625,240.766845703125,241.3838653564453,182113,0.0,0.0
2022-09-21 14:30:00-04:00,241.3297882080078,245.78013610839844,240.96630859375,241.01950073242188,288028,0.0,0.0
2022-09-21 15:30:00-04:00,240.91311645507812,241.4007110595703,237.9344024658203,238.01419067382812,342037,0.0,0.0
2022-09-22 09:30:00-04:00,235.8155975341797,237.4911346435547,235.2039031982422,236.79078674316406,366570,0.0,0.0
2022-09-22 10:30:00-04:00,236.8129425048828,237.34042358398438,235.6826171875,236.06382751464844,301690,0.0,0.0
2022-09-22 11:30:00-04:00,236.0460968017578,237.10992431640625,235.7446746826172,236.33865356445312,174878,0.0,0.0
2022-09-22 12:30:00-04:00,236.3120574951172,236.9237518310547,235.77127075195312,236.50621032714844,219350,0.0,0.0
2022-09-22 13:30:00-04:00,236.47605895996094,237.7748260498047,236.3209228515625,236.72872924804688,260176,0.0,0.0
2022-09-22 14:30:00-04:00,236.65780639648438,237.4202117919922,236.43617248535156,237.03900146484375,382445,0.0,0.0
2022-09-22 15:30:00-04:00,237.02127075195312,238.2446746826172,236.0992889404297,236.23226928710938,579291,0.0,0.0
2022-09-23 09:30:00-04:00,234.03369140625,234.94680786132812,232.3178253173828,234.6453857421875,270210,0.0,0.0
2022-09-23 10:30:00-04:00,234.70753479003906,235.63829040527344,233.3155975341797,233.3333282470703,272931,0.0,0.0
2022-09-23 11:30:00-04:00,233.4574432373047,233.6702117919922,231.9414825439453,231.9414825439453,143607,0.0,0.0
2022-09-23 12:30:00-04:00,231.96807861328125,234.15780639648438,231.6046142578125,232.75709533691406,246586,0.0,0.0
2022-09-23 13:30:00-04:00,232.8457489013672,234.14894104003906,232.62411499023438,233.02305603027344,189812,0.0,0.0
2022-09-23 14:30:00-04:00,233.03634643554688,233.9716339111328,232.3936309814453,233.86524963378906,247221,0.0,0.0
2022-09-23 15:30:00-04:00,233.93617248535156,235.5585174560547,233.84751892089844,235.31915283203125,410102,0.0,0.0
2022-09-26 09:30:00-04:00,232.78369140625,236.39627075195312,230.96719360351562,236.31072998046875,273337,0.0,0.0
2022-09-26 10:30:00-04:00,236.42730712890625,236.42730712890625,233.5460968017578,233.5460968017578,143263,0.0,0.0
2022-09-26 11:30:00-04:00,233.8209228515625,234.4326171875,232.89007568359375,233.0053253173828,108249,0.0,0.0
2022-09-26 12:30:00-04:00,232.94326782226562,233.83865356445312,232.18084716796875,232.51773071289062,93566,0.0,0.0
2022-09-26 13:30:00-04:00,232.61524963378906,233.70567321777344,232.3404083251953,232.61524963378906,127407,0.0,0.0
2022-09-26 14:30:00-04:00,232.4911346435547,234.01596069335938,232.27838134765625,233.07986450195312,136084,0.0,0.0
2022-09-26 15:30:00-04:00,232.9875946044922,235.0620574951172,232.73049926757812,233.0585174560547,325236,0.0,0.0
2022-09-27 09:30:00-04:00,234.81382751464844,235.33688354492188,229.98228454589844,231.8085174560547,531092,0.0,0.0
2022-09-27 10:30:00-04:00,231.790771484375,232.54432678222656,229.53013610839844,229.7783660888672,309648,0.0,0.0
2022-09-27 11:30:00-04:00,229.83155822753906,230.6914825439453,228.12942504882812,228.5594024658203,160112,0.0,0.0
2022-09-27 12:30:00-04:00,228.4751739501953,229.63414001464844,228.39984130859375,229.06028747558594,137732,0.0,0.0
2022-09-27 13:30:00-04:00,228.96275329589844,229.9379425048828,228.23883056640625,229.9069061279297,174247,0.0,0.0
2022-09-27 14:30:00-04:00,229.92465209960938,231.27659606933594,229.6276397705078,229.91134643554688,284540,0.0,0.0
2022-09-27 15:30:00-04:00,229.9512481689453,231.2411346435547,229.37057495117188,230.63829040527344,292528,0.0,0.0
2022-09-28 09:30:00-04:00,234.45921325683594,234.94680786132812,231.2854766845703,234.03369140625,487789,0.0,0.0
2022-09-28 10:30:00-04:00,234.1710968017578,235.02659606933594,233.72251892089844,233.98492431640625,324608,0.0,0.0
2022-09-28 11:30:00-04:00,233.96942138671875,235.4875946044922,233.77598571777344,235.10638427734375,261248,0.0,0.0
2022-09-28 12:30:00-04:00,235.17730712890625,235.91311645507812,234.8670196533203,235.2039031982422,311231,0.0,0.0
2022-09-28 13:30:00-04:00,235.2039031982422,235.67819213867188,234.39715576171875,235.141845703125,317138,0.0,0.0
2022-09-28 14:30:00-04:00,235.24822998046875,236.84877014160156,235.23049926757812,236.675537109375,258391,0.0,0.0
2022-09-28 15:30:00-04:00,236.72872924804688,237.61746215820312,235.93084716796875,236.01950073242188,463321,0.0,0.0
2022-09-29 09:30:00-04:00,234.60992431640625,235.6914825439453,230.79786682128906,232.04786682128906,388560,0.221631,0.0
